group,id,item,language,misc,f1_start,f2_start,f1_cent,f2_cent,vot,ri,cog,sd,sk,kt,label,rep_n,phon,voicing,stress
bi_aldrich,P12,pasión,spanish,5,379.14,611.43,462.44,746.45,8.54,5.85,124.99,157.53,16.36,719,NA,1,p,voiceless,unstressed
bi_aldrich,P12,pandilla,spanish,5,383.62,601.6,493.51,746.55,8.71,7.47,156.38,240.73,13.71,364.77,NA,1,p,voiceless,unstressed
bi_aldrich,P12,candela,spanish,5,408.08,800.59,498.96,801.34,19.35,17.11,1341.65,919.15,4.41,39.5,NA,1,k,voiceless,unstressed
bi_aldrich,P12,patriota,spanish,5,384.93,604.39,461.04,749.85,14.72,9.49,99.24,212.68,18.05,582.15,NA,1,p,voiceless,unstressed
bi_aldrich,P12,panza,spanish,5,380.33,603.98,515.65,747.67,12.56,10.75,110.27,158.88,19.76,926.4,NA,1,p,voiceless,stressed
bi_aldrich,P12,papel,spanish,5,398.92,614.7,465.24,658.83,14.83,10.7,123.93,172.32,16.96,684.36,NA,1,p,voiceless,unstressed
bi_aldrich,P12,pasado,spanish,5,414.53,631.35,473.59,753.44,16.12,10.17,133.2,223.52,10.73,318.29,NA,1,p,voiceless,unstressed
bi_aldrich,P12,pasillo,spanish,5,403.4,641.64,493.45,780.61,13.81,9.85,162.14,227.92,13.39,447.78,NA,1,p,voiceless,unstressed
bi_aldrich,P12,tanto,spanish,5,419.43,751.75,514.64,752.29,9.24,5.6,706.88,1323.29,4.77,24.68,NA,1,t,voiceless,stressed
bi_aldrich,P12,canto,spanish,5,368.21,749.9,507.8,767.05,34.82,21.4,1597.74,1343.48,4.97,29.62,NA,1,k,voiceless,stressed
bi_aldrich,P12,tapioca,spanish,5,398.61,777.8,462.96,763.1,9.12,9.17,589.52,1526.34,4.29,19.55,NA,1,t,voiceless,unstressed
bi_aldrich,P12,cambio,spanish,5,330.24,742.22,482.79,746.84,25.27,15.64,2575.77,2412.61,1.81,1.65,NA,1,k,voiceless,stressed
bi_aldrich,P16,capsule,english,5,603.81,872.42,536.4,777.81,65.34,20.19,2836.92,2729.47,1.82,2.64,NA,1,k,voiceless,stressed
bi_aldrich,P16,caffeine,english,5,533.24,881.48,513.8,831.98,79.61,25.46,6816.75,3145.19,-0.98,-0.44,NA,1,k,voiceless,unstressed
bi_aldrich,P16,campaign,english,5,523.17,818.73,474.17,758.47,79.94,24.52,1834.51,2678.17,1.8,2.17,NA,1,k,voiceless,unstressed
bi_aldrich,P16,tantivy,english,5,372.81,893.36,486.78,821.36,70.88,10.56,948,1364.6,3.14,12.8,NA,1,t,voiceless,unstressed
bi_aldrich,P16,cascading,english,5,543.67,869.55,480.28,808.19,64.82,21.92,2790.86,2215.65,1.68,2.61,NA,1,k,voiceless,unstressed
bi_aldrich,P16,padlock,english,5,564.47,802.28,506.37,787.62,58.05,8.21,248.61,320.86,13.46,290.18,NA,1,p,voiceless,stressed
bi_aldrich,P16,tacit,english,5,530.83,790.5,507.8,795.51,71.1,7.53,359.7,911.61,6.65,55.77,NA,1,t,voiceless,stressed
bi_aldrich,P16,capsize,english,5,542.11,840.87,521.25,798.5,59.99,12.48,2607.79,1743.34,2.31,6.95,NA,1,k,voiceless,stressed
bi_aldrich,P16,cosmetic,english,5,329.71,626.83,390.11,694.66,103.19,26.77,2184.39,1841.98,1.63,2.94,NA,1,k,voiceless,unstressed
bi_aldrich,P16,posterity,english,5,292.25,615.61,431.85,670.62,64.29,13.02,436.14,519.8,7.32,95.21,NA,1,p,voiceless,unstressed
bi_aldrich,P16,pageant,english,5,538.21,867.75,488.31,837.32,40.19,10.23,904.38,1308.46,3.77,17.55,NA,1,p,voiceless,stressed
bi_aldrich,P16,pander,english,5,556.57,824.3,415.7,710.39,73.44,8.62,583.77,833.8,5.97,46.81,NA,1,p,voiceless,stressed
bi_aldrich,P16,tattoo,english,5,480.79,844.15,474.91,827.85,53.14,9.8,791.16,1553.29,4.26,18.91,NA,1,t,voiceless,unstressed
bi_aldrich,P16,pancake,english,5,606.17,725.54,451.36,736,42.3,14.01,417.2,941.12,5,32.69,NA,1,p,voiceless,stressed
bi_aldrich,P16,tasmanian,english,5,460.36,843.08,431.05,761.93,72.23,7.15,473.38,1396.79,4.7,23.48,NA,1,t,voiceless,unstressed
bi_aldrich,P16,tabloid,english,5,544.28,840.63,508.86,758.81,71.75,8.52,1395.1,1717.23,2.22,5.91,NA,1,t,voiceless,stressed
bi_aldrich,P16,paprika,english,5,530.32,831.4,504.04,775.7,56.51,13.92,360.06,927.29,6.29,46.83,NA,1,p,voiceless,unstressed
bi_aldrich,P16,pontoon,english,5,550.46,875.84,452.28,699.48,72.08,15.72,169.74,693.5,10.45,124.24,NA,1,p,voiceless,unstressed
bi_aldrich,P16,kathleen,english,5,552.25,902.83,551.7,790.96,59.69,20.72,2078.05,1578.09,1.65,5.61,NA,1,k,voiceless,unstressed
bi_aldrich,P16,patty,english,5,576.52,844.8,508.05,848.65,60.43,15.97,199.66,678.42,10.37,123.18,NA,1,p,voiceless,stressed
bi_aldrich,P16,caption,english,5,524.79,870.03,523.36,752.56,77.07,18.57,3275.31,3198.99,1.15,-0.03,NA,1,k,voiceless,stressed
bi_aldrich,P16,captivity,english,5,265.51,884.52,484.18,836.04,51.95,11.83,1711.53,2188.98,2.19,4.81,NA,1,k,voiceless,unstressed
bi_aldrich,P16,cabbage,english,5,520.39,866.11,485.48,799.8,82.53,19.69,2913.34,2085.74,1.91,4.03,NA,1,k,voiceless,stressed
bi_aldrich,P16,pangaea,english,5,559.68,863.89,401.93,833.29,44.73,11.71,326.4,654.07,6.74,62.46,NA,1,p,voiceless,unstressed
bi_aldrich,P16,passable,english,5,398.36,812.39,508.83,796.68,64.58,13.84,697.35,1686.61,3.44,11.53,NA,1,p,voiceless,stressed
bi_aldrich,P16,tackle,english,5,565.76,853.42,530.12,800.83,71.87,12.6,809.8,1550.46,3.77,16.16,NA,1,t,voiceless,stressed
bi_aldrich,P16,tomfoolery,english,5,483.21,702.97,445.03,615.76,76.91,9.9,813.29,1079.75,3.01,14.75,NA,1,t,voiceless,unstressed
bi_aldrich,P16,tactician,english,5,541.2,852.04,482.44,832.93,51.21,11.64,667.04,1095.07,3.76,19.59,NA,1,t,voiceless,unstressed
bi_aldrich,P16,passion,english,5,564.46,863.11,519.39,825.51,31.85,10.41,199.88,574.16,9.8,120.93,NA,1,p,voiceless,stressed
bi_aldrich,P16,paddle,english,5,513.96,823.96,527.35,779.94,56.78,18.52,239.56,743.82,8.36,79.72,NA,1,p,voiceless,stressed
bi_aldrich,P16,tangent,english,5,526.72,849.84,494.9,730.34,71.05,11.3,1849.25,1763.18,1.41,2.54,NA,1,t,voiceless,stressed
bi_aldrich,P16,canteen,english,5,494.68,887.87,479.91,864.18,73.9,18.19,2466.81,2523.18,1.65,2.63,NA,1,k,voiceless,unstressed
bi_aldrich,P16,captain,english,5,553.64,857.48,540.88,810.55,71.44,11.15,1813.12,3088.41,1.69,1.13,NA,1,k,voiceless,stressed
bi_aldrich,P16,pandora,english,5,167.76,805.73,457,823.34,52.8,15.9,195.53,414.3,9.33,140.31,NA,1,p,voiceless,unstressed
bi_aldrich,P16,tamper,english,5,541.36,806.19,556.71,790.79,91.56,8.66,1109.74,1542.52,1.65,3.44,NA,1,t,voiceless,stressed
bi_aldrich,P16,pomposity,english,5,337.5,621.93,367.03,589.06,83.59,9.43,416.35,596.22,7.25,85.76,NA,1,p,voiceless,unstressed
bi_aldrich,P16,package,english,5,560.24,828.78,518.99,834.6,69.22,16.43,608.37,1442.03,3.81,15.97,NA,1,p,voiceless,stressed
bi_aldrich,P16,casket,english,5,569.88,866.79,534.83,800.26,69.99,18.37,2675.31,1649.27,3.13,10.74,NA,1,k,voiceless,stressed
bi_aldrich,P16,pacify,english,5,532.37,779.24,515.44,782.96,56.58,9.85,201.22,483.95,13.1,207.3,NA,1,p,voiceless,stressed
bi_aldrich,P16,canopy,english,5,489.09,836.81,516.01,806.22,82.13,16.57,1883.73,1689.98,1.19,3.18,NA,1,k,voiceless,stressed
bi_aldrich,P16,tabernacle,english,5,532.12,818.61,500.83,775.98,65.14,13.82,1165.08,1795.47,2.88,9.25,NA,1,t,voiceless,stressed
bi_aldrich,P16,captive,english,5,552.58,882.97,519.21,807.01,53.61,19.91,3115.3,2589,1.68,1.83,NA,1,k,voiceless,stressed
bi_aldrich,P16,pompeii,english,5,349.76,544.94,410.18,493.34,73.05,12.62,534.4,1144.8,4.22,22.83,NA,1,p,voiceless,unstressed
bi_aldrich,P16,castrate,english,5,530.56,833.47,511.11,830.31,59.29,15.63,2535.85,2422.28,1.93,2.99,NA,1,k,voiceless,stressed
bi_aldrich,P16,passivity,english,5,500.23,796.69,489.42,789.11,64.52,13.06,250.14,446.24,8.97,118.56,NA,1,p,voiceless,unstressed
bi_aldrich,P16,taffy,english,5,532.79,847.66,534.58,802.79,69.53,13.81,1048.56,1496.26,3.55,14.82,NA,1,t,voiceless,stressed
bi_aldrich,P16,toxicity,english,5,498.66,690.52,439.38,701.43,80.77,12.22,580.22,775.97,7.07,66.02,NA,1,t,voiceless,unstressed
bi_aldrich,P16,taxonomy,english,5,520.83,841.14,488.78,796.11,57.63,11.5,499.71,1323.63,4.17,19.16,NA,1,t,voiceless,unstressed
bi_aldrich,P16,cockade,english,5,521.31,706.71,463.41,724.65,78.63,17.05,1196.55,595.2,0.56,19.18,NA,1,k,voiceless,unstressed
bi_aldrich,P16,tacky,english,5,555.84,843.55,528.4,804.37,71.16,6.87,294.01,727.99,7.28,69.69,NA,1,t,voiceless,stressed
bi_aldrich,P16,cashier,english,5,568.06,905.87,485.12,845.18,61.43,20.34,3882.85,3284.5,0.72,-0.93,NA,1,k,voiceless,unstressed
bi_aldrich,P16,pontific,english,5,413.63,612.26,430.95,706.05,66.32,12.35,708.72,1780.57,3.81,14.1,NA,1,p,voiceless,unstressed
bi_aldrich,P16,tandem,english,5,532.65,927.05,384.34,661.61,73.74,8.18,1330.81,1405.89,1.92,5.3,NA,1,t,voiceless,stressed
bi_aldrich,P16,taxation,english,5,535.65,858.07,496.48,798.64,52.14,11.36,902.5,1518.19,3.55,14.4,NA,1,t,voiceless,unstressed
bi_aldrich,P16,cavalier,english,5,604.39,856.03,490.09,737.82,84.96,18.26,1137.18,1378.27,2.34,10.91,NA,1,k,voiceless,unstressed
bi_aldrich,P16,casting,english,5,520.3,831.5,516.85,820.64,80.24,23.33,1470.49,3113.59,1.93,1.98,NA,1,k,voiceless,stressed
bi_aldrich,P16,tantrum,english,5,562.26,835.82,555.85,803.5,72.55,4.07,801.16,1309.3,3.15,12.39,NA,1,t,voiceless,stressed
bi_aldrich,P16,confound,english,5,256,760.25,391.19,759.56,57.22,20.54,1692.28,987.05,3.84,23.88,NA,1,k,voiceless,unstressed
bi_aldrich,P16,tajo,spanish,5,418.52,763.87,464.59,688.02,10.78,8.66,520.84,1557.59,4.52,20.56,NA,1,t,voiceless,stressed
bi_aldrich,P16,tapioca,spanish,5,411.45,762.3,440.08,787.55,16.42,15.73,1177.87,2305.87,2.78,6.97,NA,1,t,voiceless,unstressed
bi_aldrich,P16,paño,spanish,5,374.19,611.59,475.72,774.14,11.38,10.69,980.89,1394.51,3.29,12.13,NA,1,p,voiceless,stressed
bi_aldrich,P16,patriota,spanish,5,357.05,538.01,440.87,733.22,11.12,12.62,454.11,976.74,6.21,44.04,NA,1,p,voiceless,unstressed
bi_aldrich,P16,casco,spanish,5,412.5,719.08,495.26,743.33,22,19.57,1343.55,735.88,4.12,38.34,NA,1,k,voiceless,stressed
bi_aldrich,P16,tanto,spanish,5,428.59,724.91,411.16,634.33,9.85,5.14,608.31,1086.72,6.58,46.78,NA,1,t,voiceless,stressed
bi_aldrich,P16,camisa,spanish,5,364.74,712.73,450.4,751.85,24.29,24.36,1061.66,920.22,4.98,41.66,NA,1,k,voiceless,unstressed
bi_aldrich,P16,patria,spanish,5,373.63,630.64,426.25,695,12.5,16.07,142.22,481.43,12.97,210.28,NA,1,p,voiceless,stressed
bi_aldrich,P16,pasillo,spanish,5,387.7,673.56,409.02,768.82,9.55,10.02,218.12,460.66,14.1,248.49,NA,1,p,voiceless,unstressed
bi_aldrich,P16,tacha,spanish,5,415.56,756.88,494.59,786.51,8.95,6.4,828.62,1651.32,4.15,16.74,NA,1,t,voiceless,stressed
bi_aldrich,P16,tacaño,spanish,5,460.15,742.31,482.49,730.16,33.23,20.27,503.16,1675.85,4.46,19.66,NA,1,t,voiceless,unstressed
bi_aldrich,P16,pastoso,spanish,5,378.45,739.18,402.86,642.98,11.93,15.05,1035.29,1757.72,2.37,5.47,NA,1,p,voiceless,unstressed
bi_aldrich,P16,campo,spanish,5,426.6,665.27,472.03,670.08,17.87,14.18,1279.54,604.39,5.89,54.92,NA,1,k,voiceless,stressed
bi_aldrich,P16,candela,spanish,5,355.58,715.94,421.42,675.08,15.64,10.54,1118.27,718.87,2.87,31.53,NA,1,k,voiceless,unstressed
bi_aldrich,P16,pavor,spanish,5,385.9,633.35,426.36,609.18,9.49,8.89,822.87,1185.93,4.14,20.36,NA,1,p,voiceless,unstressed
bi_aldrich,P16,tambo,spanish,5,406.59,753.75,438.37,669.14,23.55,19.86,2635.38,3739.47,1.16,-0.29,NA,1,t,voiceless,stressed
bi_aldrich,P16,casa,spanish,5,410.76,747.59,498.35,769.37,21.63,20.6,1537.73,783.81,6.64,64.54,NA,1,k,voiceless,stressed
bi_aldrich,P16,pasión,spanish,5,352.34,738.25,446.83,740.38,8.21,11.23,155.12,306.14,12.99,305.44,NA,1,p,voiceless,unstressed
bi_aldrich,P16,patente,spanish,5,401.82,649.79,439.32,767.45,9.83,8.87,393.48,753.7,7.36,63.26,NA,1,p,voiceless,unstressed
bi_aldrich,P16,cascada,spanish,5,419.2,741.13,432.9,767.47,28.13,27.54,180.33,574.96,11.63,174.06,NA,1,k,voiceless,unstressed
bi_aldrich,P16,capa,spanish,5,380.48,669.11,467.03,676.18,33.21,33.14,1285.54,1268.91,4.21,21.13,NA,1,k,voiceless,stressed
bi_aldrich,P16,canto,spanish,5,381.31,680.81,507.15,745.42,22.63,16.97,1287.67,727.87,6.24,66.89,NA,1,k,voiceless,stressed
bi_aldrich,P16,casero,spanish,5,390.43,725.44,448.67,774.7,14.81,11.71,1244.48,660.23,3.43,39.73,NA,1,k,voiceless,unstressed
bi_aldrich,P16,tapa,spanish,5,437.3,756.81,499.01,652.93,28.5,28.5,112.1,675.01,12.66,167.43,NA,1,t,voiceless,stressed
bi_aldrich,P16,tapamos,spanish,5,398.54,742.83,485.75,730.86,29.85,30.72,113.59,631.51,13.54,199.44,NA,1,t,voiceless,unstressed
bi_aldrich,P16,tacto,spanish,5,441.58,753.91,469.46,748.71,22.97,21.15,252.56,1065.49,7.22,54.4,NA,1,t,voiceless,stressed
bi_aldrich,P16,cana,spanish,5,398.79,700.92,476.28,728.84,14.8,11.68,1533.53,878.24,4.21,28.48,NA,1,k,voiceless,stressed
bi_aldrich,P16,pagado,spanish,5,393.49,646.08,412.01,700.74,13.7,13.9,1039.04,1155.64,3.51,16.74,NA,1,p,voiceless,unstressed
bi_aldrich,P16,cambio,spanish,5,392.85,699.1,460.39,632.68,34.14,21.13,650.18,728.75,2.53,17.96,NA,1,k,voiceless,stressed
bi_aldrich,P16,paso,spanish,5,432.76,680.82,502.23,730.66,8.79,8.72,694.25,1277.27,4.34,22.28,NA,1,p,voiceless,stressed
bi_aldrich,P16,también,spanish,5,393.12,744.1,452.23,763.3,25.64,26.54,1568.38,2664.48,2.13,3.37,NA,1,t,voiceless,unstressed
bi_aldrich,P16,capricho,spanish,5,325.26,683.79,408.88,705.33,26.56,22.59,1258.44,708.48,3.85,35.33,NA,1,k,voiceless,unstressed
bi_aldrich,P16,casete,spanish,5,393.98,733.01,476.39,777.22,24.47,25.85,498.69,1184.06,5.48,36.96,NA,1,k,voiceless,unstressed
bi_aldrich,P16,pandilla,spanish,5,425.81,679.06,457.64,767.54,9.86,6.69,774.73,1560.47,3.74,16.12,NA,1,p,voiceless,unstressed
bi_aldrich,P16,tapete,spanish,5,383.57,738.87,450.24,738.97,21.65,21.63,932.47,2168.45,2.81,7.19,NA,1,t,voiceless,unstressed
bi_aldrich,P16,tanque,spanish,5,408.08,755.96,473.77,751.88,26.17,26.76,149.41,761.29,12.62,166.45,NA,1,t,voiceless,stressed
bi_aldrich,P16,camión,spanish,5,354.4,660.4,424.42,682.07,19.73,11.44,1190.46,522.24,6.3,69.83,NA,1,k,voiceless,unstressed
bi_aldrich,P16,caso,spanish,5,425.64,736.57,479.89,756.8,21.95,16.3,1347.14,758.26,4.05,35.01,NA,1,k,voiceless,stressed
bi_aldrich,P16,taza,spanish,5,381.68,705.84,494.13,743.71,24.75,26.06,226.34,1019.84,7.68,62.36,NA,1,t,voiceless,stressed
bi_aldrich,P16,papel,spanish,5,388.05,657.05,451.69,732.15,8.71,10.22,973.83,1660.24,2.98,9.23,NA,1,p,voiceless,unstressed
bi_aldrich,P16,paco,spanish,5,414.84,640.1,465.69,710.53,13.24,7.22,406.93,707.12,6.52,67.82,NA,1,p,voiceless,stressed
bi_aldrich,P16,paja,spanish,5,423.62,635.95,508.5,700.31,8.96,8.23,308.31,527.99,8.22,99.26,NA,1,p,voiceless,stressed
bi_aldrich,P16,pantera,spanish,5,350.15,635.26,457.37,744.59,14.77,15.59,339.43,825.34,7.03,53.59,NA,1,p,voiceless,unstressed
bi_aldrich,P16,pata,spanish,5,344.72,590.39,499.9,712.72,11.7,13.18,232.22,639.08,9.76,118.29,NA,1,p,voiceless,stressed
bi_aldrich,P16,canción,spanish,5,324.82,656.59,446.21,704.2,19.9,17.81,1251.94,470.95,7.77,123.51,NA,1,k,voiceless,unstressed
bi_aldrich,P16,cancha,spanish,5,396.99,730.28,468.88,774.41,14.99,15.65,385.65,771.26,4.92,41.61,NA,1,k,voiceless,stressed
bi_aldrich,P16,pasado,spanish,5,339.25,604.48,365.28,710.76,9.42,9.01,293.4,382.52,12.01,251.63,NA,1,p,voiceless,unstressed
bi_aldrich,P16,tamaño,spanish,5,352.62,719.11,446.06,711.69,23.13,23.4,736.76,2231.64,3.31,9.81,NA,1,t,voiceless,unstressed
bi_aldrich,P16,tacada,spanish,5,397.69,738.25,431.78,756.34,26.7,20.87,1932.01,3263.5,1.51,0.65,NA,1,t,voiceless,unstressed
bi_aldrich,P16,tampoco,spanish,5,411.07,741.92,464.8,711.25,24.59,23.13,859.98,2235.9,3.11,8.75,NA,1,t,voiceless,unstressed
bi_aldrich,P16,castaño,spanish,5,388.68,721.39,402.63,759.92,18.5,17.02,1441.47,766.05,4.39,28.66,NA,1,k,voiceless,unstressed
bi_aldrich,P16,panza,spanish,5,378.09,599.94,478.46,705.65,8.53,6.29,274.43,280.11,19.09,524.09,NA,1,p,voiceless,stressed
bi_aldrich,P16,pacto,spanish,5,412.48,632.78,483.13,692.15,8.7,3.76,266.61,344.02,12.12,237.97,NA,1,p,voiceless,stressed
bi_aldrich,P28,pandora,english,5,263.92,898.17,488.14,845.66,35.92,8.42,129,192.61,18.02,636.74,NA,1,p,voiceless,unstressed
bi_aldrich,P28,canopy,english,5,490.91,958.68,459.73,815.26,73.27,13.05,2173.8,2623.75,1.28,1.11,NA,1,k,voiceless,stressed
bi_aldrich,P28,tangential,english,5,241.56,906.65,476.14,806.36,57.49,20.53,4294.41,4767.53,0.28,-1.87,NA,1,t,voiceless,unstressed
bi_aldrich,P28,paprika,english,5,431.13,874.06,489.1,820.68,31.3,10.18,180.34,393.15,10.44,178.71,NA,1,p,voiceless,unstressed
bi_aldrich,P28,tasmanian,english,5,392.37,910.86,479.92,835.69,43.42,19.48,2844.29,3133.42,1.24,0.11,NA,1,t,voiceless,unstressed
bi_aldrich,P28,captivity,english,5,498.63,918,372.98,876.02,47.54,12.84,3645.92,2893.13,0.55,-0.79,NA,1,k,voiceless,unstressed
bi_aldrich,P28,pangaea,english,5,261.51,914.77,479.99,869.02,25.76,10.07,378.86,955.49,7.76,63.71,NA,1,p,voiceless,unstressed
bi_aldrich,P28,padlock,english,5,527.19,865.43,540.56,769.43,48.3,12.05,256.74,439,5.98,76.86,NA,1,p,voiceless,stressed
bi_aldrich,P28,pontific,english,5,668.38,937.75,481.53,708.91,36.12,10.49,598.29,1181.6,4.99,27.85,NA,1,p,voiceless,unstressed
bi_aldrich,P28,taffy,english,5,590.27,893.21,533.95,799.14,66.4,14.29,2206.18,2895.54,1.02,-0.51,NA,1,t,voiceless,stressed
bi_aldrich,P28,kathleen,english,5,281.4,917.68,501.93,841.95,25.6,11.25,5222.46,3402.33,-0.34,-1.41,NA,1,k,voiceless,unstressed
bi_aldrich,P28,tandem,english,5,474.16,927.51,499.39,851.3,78.78,13.31,1662.69,2550.32,1.37,0.45,NA,1,t,voiceless,stressed
bi_aldrich,P28,tacky,english,5,538.25,906.81,536.47,816.81,58.69,14.4,3128.88,2793.31,0.57,-1.12,NA,1,t,voiceless,stressed
bi_aldrich,P28,confound,english,5,296.7,905.3,375.49,878.42,56.95,16.05,1238.52,2546.95,2.54,5.45,NA,1,k,voiceless,unstressed
bi_aldrich,P28,package,english,5,618.19,844.2,491.19,796.69,70.51,6.34,245.97,293.83,4.97,70.49,NA,1,p,voiceless,stressed
bi_aldrich,P28,paddle,english,5,603.16,792.07,544.87,745.22,67.54,10.27,131.68,293.95,15.32,334.8,NA,1,p,voiceless,stressed
bi_aldrich,P28,pomposity,english,5,552.18,729.93,492.44,679.91,29.72,7.94,101.5,278.88,23.59,706.91,NA,1,p,voiceless,unstressed
bi_aldrich,P28,tactician,english,5,313.83,893.05,489.94,848.47,40.99,16.41,3828.54,4139.34,0.39,-1.66,NA,1,t,voiceless,unstressed
bi_aldrich,P28,tattoo,english,5,537.67,908.83,481.32,840.64,48.51,14.1,3250.54,2935.73,0.2,-1.26,NA,1,t,voiceless,unstressed
bi_aldrich,P28,passion,english,5,559.7,860.03,538.36,796.21,71.08,6.65,378.67,773.56,6.43,56,NA,1,p,voiceless,stressed
bi_aldrich,P28,campaign,english,5,101.1,910.06,434.66,836.41,62.17,15.61,4226.18,3068.44,0.53,-0.97,NA,1,k,voiceless,unstressed
bi_aldrich,P28,canteen,english,5,252.82,978.23,464.83,908.75,56.24,15.36,2094.75,2710.14,1.38,0.68,NA,1,k,voiceless,unstressed
bi_aldrich,P28,pacify,english,5,556.66,858.21,518.85,803.09,43.66,7.78,168.06,252.75,15.25,419.25,NA,1,p,voiceless,stressed
bi_aldrich,P28,pandemic,english,5,435.52,897.84,487.34,872.37,28.02,6.49,129.09,213.11,27,1067.96,NA,1,p,voiceless,unstressed
bi_aldrich,P28,cascading,english,5,483.57,893.45,440,856.23,46.9,15.02,7089.49,3861.66,-0.95,-0.8,NA,1,k,voiceless,unstressed
bi_aldrich,P28,cabbage,english,5,596.4,922.91,559.72,786.8,76.05,8.15,1821.04,2279.89,1.63,2.4,NA,1,k,voiceless,stressed
bi_aldrich,P28,pageant,english,5,538.25,888.23,510.61,804.35,42.48,7.35,139.81,218.12,19.84,700.36,NA,1,p,voiceless,stressed
bi_aldrich,P28,pontoon,english,5,209.89,730.28,478.1,750.05,42.98,7.1,111.41,207.91,19.35,635.38,NA,1,p,voiceless,unstressed
bi_aldrich,P28,cavalier,english,5,606.75,880.26,528.95,790.8,63.77,16.22,3284.75,2392.22,1.27,1.96,NA,1,k,voiceless,unstressed
bi_aldrich,P28,passable,english,5,588.4,876.62,511.11,767.82,74.21,7.79,263.74,431.57,10.72,162.54,NA,1,p,voiceless,stressed
bi_aldrich,P28,captain,english,5,537.17,895.18,536.95,796.33,54.73,15.09,2545.99,2720.51,1.49,1.68,NA,1,k,voiceless,stressed
bi_aldrich,P28,taxation,english,5,503.67,879.34,472.25,817.21,51.1,7.36,483.59,1421.44,3.55,11.51,NA,1,t,voiceless,unstressed
bi_aldrich,P28,tantrum,english,5,237.61,925.28,493.46,871.95,68.02,11.13,5958.18,3185.64,-0.72,-0.51,NA,1,t,voiceless,stressed
bi_aldrich,P28,tangent,english,5,474.28,904.38,491.84,858.22,106.98,10.53,670.6,1698.19,3.24,9.75,NA,1,t,voiceless,stressed
bi_aldrich,P28,passivity,english,5,375.09,855.07,454.25,859.2,24.2,5.7,395.25,738.08,6.21,49.05,NA,1,p,voiceless,unstressed
bi_aldrich,P28,patty,english,5,557.67,868.86,521.61,792.88,63.83,8.36,176.62,305.59,10.06,234.15,NA,1,p,voiceless,stressed
bi_aldrich,P28,posterity,english,5,582.69,682,440.14,669.96,40.81,9.1,100.72,214.33,18.83,538.43,NA,1,p,voiceless,unstressed
bi_aldrich,P28,caffeine,english,5,564.67,885.73,480.65,821.29,67.9,13.33,3201.15,3267.24,1,-0.25,NA,1,k,voiceless,unstressed
bi_aldrich,P28,cosmetic,english,5,724.1,946.76,425.15,800.62,104.02,21.96,2129.54,1894.22,2.47,6.93,NA,1,k,voiceless,unstressed
bi_aldrich,P28,tacit,english,5,551.56,787.47,537.58,760.96,98.08,7.38,4752.18,2329.4,-0.92,0.19,NA,1,t,voiceless,stressed
bi_aldrich,P28,tabloid,english,5,552.68,873.3,560.14,754.49,86.12,14.46,1450.49,2131.81,2.37,5.68,NA,1,t,voiceless,stressed
bi_aldrich,P28,captive,english,5,549.63,881.03,537.99,766.53,63.56,14.23,2321.91,2996.62,1.4,0.71,NA,1,k,voiceless,stressed
bi_aldrich,P28,tamper,english,5,417.52,942.31,502.62,801.06,87.41,14.53,5342.24,2836.49,-0.8,-0.66,NA,1,t,voiceless,stressed
bi_aldrich,P28,capsule,english,5,552.17,890.19,545.56,793.58,52.53,10.34,2159.4,2489.27,1.49,1.88,NA,1,k,voiceless,stressed
bi_aldrich,P28,pompeii,english,5,601.32,701.45,501.72,675.16,34.65,4.25,125.17,421.75,17.3,342.87,NA,1,p,voiceless,unstressed
bi_aldrich,P28,toxicity,english,5,385.98,823.26,460.85,766.45,34.26,14.39,5771.22,2285,-0.91,1.25,NA,1,t,voiceless,unstressed
bi_aldrich,P28,tomfoolery,english,5,224.49,765.86,496.31,674.71,67.16,10.36,2019.26,2906.57,1.02,-0.63,NA,1,t,voiceless,unstressed
bi_aldrich,P28,castrate,english,5,517.76,843.03,481.1,784.41,91.23,19.47,3016.12,3014.79,1.27,0.55,NA,1,k,voiceless,stressed
bi_aldrich,P28,tabernacle,english,5,562.34,904.55,540.5,798.18,56.13,15.07,4164.86,3380.45,-0.06,-1.53,NA,1,t,voiceless,stressed
bi_aldrich,P28,cockade,english,5,477.36,803.21,426.44,682.54,87.07,21.29,1351.47,2788.11,2.76,6.55,NA,1,k,voiceless,unstressed
bi_aldrich,P28,capsize,english,5,513.83,826.94,518.79,755.36,94.33,21.86,1719.08,2821.93,1.95,2.06,NA,1,k,voiceless,stressed
bi_aldrich,P28,tactility,english,5,588.58,876.68,405.86,771.36,68.57,13.49,2067.14,2499.81,1.57,1.71,NA,1,t,voiceless,unstressed
bi_aldrich,P28,pander,english,5,490.93,964.48,495.38,853.53,75.42,9.31,161.89,404.33,14.03,249.88,NA,1,p,voiceless,stressed
bi_aldrich,P28,tackle,english,5,567.66,868.29,515.07,684.52,78.57,16.42,1850.08,2885.77,1.66,1.46,NA,1,t,voiceless,stressed
bi_aldrich,P28,casket,english,5,573.23,838.89,520.51,740.09,86.73,17.3,2812.28,2690.61,1.31,1.37,NA,1,k,voiceless,stressed
bi_aldrich,P28,caption,english,5,571,908.22,525.73,777.88,41.97,13.51,2798.57,2866.89,0.71,-0.76,NA,1,k,voiceless,stressed
bi_aldrich,P28,pancake,english,5,505.48,933.12,488.06,862.83,46.3,6.47,151.56,282.38,15.07,373.76,NA,1,p,voiceless,stressed
