P09sPOA_175_lpf,tacaño,5,hit,454.40,796.35,520.70,791.11,8.89,-0.01,290.94,607.91,8.97,103.11,
P09sPOA_176_lpf,panza,5,hit,453.43,553.16,521.79,698.64,8.34,2.07,220.16,347.74,21.12,525.63,
P09sPOA_177_lpf,paja,5,hit,310.69,535.20,522.57,661.31,9.46,3.21,139.85,321.93,15.84,371.90,
P09sPOA_178_lpf,pasillo,5,hit,409.93,718.22,479.83,746.66,9.05,-0.08,268.37,485.79,11.33,186.45,
P09sPOA_179_lpf,cambio,5,hit,348.03,707.30,470.15,666.99,26.44,18.44,1515.34,1170.18,3.58,15.56,
P09sPOA_180_lpf,cabo,1,miss,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,
P09sPOA_181_lpf,castaño,5,hit,380.07,772.08,464.07,775.93,23.58,10.97,1459.24,807.85,4.80,37.10,
P09sPOA_182_lpf,tanto,5,hit,416.99,706.92,518.53,738.93,10.81,6.36,540.35,1110.02,4.75,28.20,
P09sPOA_183_lpf,caso,5,hit,352.27,748.91,511.17,734.76,37.29,13.85,1521.78,1078.58,3.28,20.23,
P09sPOA_184_lpf,tambo,5,hit,384.86,740.59,530.05,706.71,8.93,2.57,392.77,831.20,6.07,43.55,
P09sPOA_185_lpf,pablo,1,miss,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,
P09sPOA_186_lpf,tajo,5,hit,382.93,801.83,566.07,747.68,6.22,3.00,321.01,725.97,8.00,73.52,
P09sPOA_187_lpf,canto,1,miss,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,miss
P09sPOA_188_lpf,pasado,5,hit,271.45,607.59,509.70,703.79,10.15,1.60,207.45,464.01,12.70,201.91,
P09sPOA_189_lpf,pacto,5,hit,242.03,582.51,479.96,687.70,9.96,-2.83,227.61,414.21,12.90,228.33,
P09sPOA_190_lpf,taza,5,hit,412.53,787.95,544.38,726.88,10.67,4.63,773.99,1386.53,3.69,15.77,
P09sPOA_191_lpf,cancha,5,hit,267.28,717.13,477.63,785.36,36.32,16.81,1822.92,1601.79,3.15,11.88,
P09sPOA_192_lpf,casa,5,hit,280.20,732.24,502.32,744.38,41.37,7.87,1809.06,1703.71,3.20,12.06,
P09sPOA_193_lpf,tanque,5,hit,395.22,776.62,533.48,763.55,9.32,4.03,458.83,883.94,6.30,50.69,
P09sPOA_194_lpf,pagado,5,hit,490.79,741.17,517.04,724.84,11.73,-7.17,105.36,118.77,14.61,845.47,
P09sPOA_195_lpf,padre,1,miss,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,
P09sPOA_196_lpf,tampoco,5,hit,375.93,770.43,493.08,728.40,12.49,6.76,1169.79,1555.36,2.59,8.18,
P09sPOA_197_lpf,paso,5,hit,561.85,813.92,481.73,673.79,9.40,1.49,322.25,428.25,9.57,155.56,
P09sPOA_198_lpf,casete,5,hit,295.86,751.28,478.14,756.24,27.22,14.61,1423.38,1239.77,3.50,16.94,
P09sPOA_199_lpf,cascada,5,hit,289.29,741.67,456.82,755.36,26.71,13.30,856.42,1096.80,3.46,18.43,
P09sPOA_200_lpf,tamaño,5,hit,392.13,751.38,515.91,712.45,9.08,4.54,520.02,1168.77,4.29,20.64,pause
P09sPOA_201_lpf,camisa,5,hit,188.66,744.24,263.63,686.40,28.95,15.12,1566.81,965.24,5.50,33.01,
P09sPOA_202_lpf,campo,5,hit,294.36,703.72,441.63,688.56,21.70,11.85,1235.50,1166.09,4.59,27.47,
P09sPOA_203_lpf,tabulamos,1,miss,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,
P09sPOA_204_lpf,taxi,1,miss,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,
P09sPOA_205_lpf,tacada,5,hit,311.55,738.65,332.85,742.03,15.65,1.97,452.98,1079.56,5.66,37.12,
P09sPOA_206_lpf,pata,5,hit,391.71,569.76,492.42,688.33,10.03,-3.82,127.32,127.63,13.72,746.19,
P09sPOA_207_lpf,cada,1,miss,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,
P09sPOA_208_lpf,capa,5,hit,332.54,744.47,437.59,699.78,26.70,17.58,2040.15,2086.33,2.17,4.49,
P09sPOA_209_lpf,tableta,1,miss,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,
P09sPOA_210_lpf,tabaco,1,miss,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,
P09sPOA_211_lpf,tapamos,5,hit,395.07,740.27,495.96,708.59,9.87,7.23,798.50,1333.77,3.71,17.41,pause
P09sPOA_212_lpf,papel,5,hit,364.07,528.04,457.81,655.75,11.13,3.84,291.56,555.84,11.35,173.04,
P09sPOA_213_lpf,camión,5,hit,323.18,720.70,407.09,768.96,26.48,12.64,1453.89,1321.35,4.47,25.26,
P09sPOA_214_lpf,pavor,5,hit,288.64,584.24,493.37,671.24,13.02,2.92,316.10,693.00,8.59,101.35,
P09sPOA_215_lpf,casero,5,hit,382.80,788.71,458.99,767.99,27.53,12.10,1267.83,1443.68,3.09,11.23,
P09sPOA_216_lpf,tacto,5,hit,357.42,754.40,483.23,754.98,11.42,5.67,772.59,1287.52,3.91,16.21,
P09sPOA_217_lpf,patria,5,hit,356.42,499.84,481.67,708.63,8.68,0.25,278.71,397.07,12.56,241.81,
P09sPOA_218_lpf,cabaña,1,miss,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,
P09sPOA_219_lpf,cana,5,hit,339.03,749.99,504.29,771.17,28.90,14.27,1648.90,1539.26,3.32,12.50,
P09sPOA_220_lpf,paño,5,hit,469.54,711.49,563.42,780.19,8.94,-1.23,329.50,279.87,5.29,111.85,
P09sPOA_221_lpf,pasión,5,hit,472.73,552.00,508.48,737.65,5.34,0.59,408.58,312.11,6.44,101.43,
P09sPOA_222_lpf,cabra,1,miss,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,
P09sPOA_223_lpf,casco,5,hit,390.96,776.91,532.65,745.61,31.43,13.65,1741.36,1509.84,2.72,8.14,
P09sPOA_224_lpf,taberna,1,miss,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,
P09sPOA_225_lpf,tacha,5,hit,436.49,789.53,514.44,781.43,9.50,4.45,803.05,1332.46,3.39,14.91,
P09sPOA_226_lpf,paco,5,hit,463.12,679.30,525.18,732.70,10.57,0.97,108.08,275.67,20.77,573.10,
P09sPOA_227_lpf,tapioca,5,hit,379.02,758.83,503.17,756.32,8.76,1.83,278.81,557.39,11.11,137.22,
P09sPOA_228_lpf,papa,1,miss,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,
P09sPOA_229_lpf,taco,1,miss,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,
P09sPOA_230_lpf,candela,5,hit,344.93,736.69,502.88,772.73,22.38,14.06,1727.31,1821.56,2.93,9.96,
P09sPOA_231_lpf,patriota,5,hit,427.60,626.85,481.61,736.82,9.57,5.17,497.03,1028.83,6.96,53.55,
P09sPOA_232_lpf,pantano,1,miss,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,
P09sPOA_233_lpf,pastoso,4,hit,414.58,587.47,494.12,709.87,5.42,3.51,340.13,664.82,7.97,78.28,restart
P09sPOA_234_lpf,canción,5,hit,417.31,775.59,497.26,773.79,32.85,17.96,1054.59,1346.65,4.39,23.00,
P09sPOA_235_lpf,tapete,5,hit,382.35,727.56,481.84,725.69,13.42,7.93,629.86,1460.75,3.54,13.65,
P09sPOA_236_lpf,cadena,5,hit,457.17,801.58,485.96,793.78,29.82,12.51,1139.66,1847.10,3.46,12.23,
P09sPOA_237_lpf,cabeza,1,miss,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,
P09sPOA_238_lpf,capricho,4,hit,516.44,820.42,473.86,728.00,32.41,12.02,1467.04,1798.98,2.56,7.37,restart
P09sPOA_239_lpf,tabla,1,miss,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,
P09sPOA_240_lpf,pago,1,miss,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,
P09sPOA_241_lpf,taba,1,miss,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,
P09sPOA_242_lpf,patente,5,hit,428.89,573.71,487.30,744.05,12.54,5.98,163.40,363.41,14.88,315.57,
P09sPOA_243_lpf,también,5,hit,348.37,745.65,496.54,758.70,8.99,6.27,648.40,1138.47,4.87,26.06,
P09sPOA_244_lpf,tapa,5,hit,398.69,785.66,544.46,719.56,9.90,3.65,490.97,711.21,7.17,67.64,
P09sPOA_246_lpf,canto,5,hit,316.72,746.68,473.65,764.51,33.18,12.92,1678.44,1130.99,4.28,25.39,
P10ePOA_173_lpf,pomposity,5,hit,125.22,623.48,532.41,623.74,59.78,16.05,477.89,396.80,10.19,179.37,stutter
P10ePOA_174_lpf,castrate,5,hit,496.89,869.78,500.23,806.98,68.25,10.92,2004.85,2283.91,1.27,1.40,
P10ePOA_175_lpf,tackle,5,hit,550.49,845.32,541.86,815.56,100.75,13.18,737.86,1926.62,3.31,9.95,
P10ePOA_176_lpf,tantara,1,miss,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,
P10ePOA_177_lpf,caffeine,5,hit,335.50,918.78,491.91,838.70,49.60,16.12,1999.87,1496.92,1.68,5.04,
P10ePOA_178_lpf,tacky,5,hit,522.27,858.66,528.80,834.61,67.19,5.53,1585.46,1968.43,1.23,-0.08,
P10ePOA_179_lpf,casting,5,hit,503.31,863.38,519.14,822.74,86.75,10.80,1223.74,2033.31,2.19,4.71,
P10ePOA_180_lpf,tandem,5,hit,449.29,846.75,538.15,827.69,124.51,11.75,6003.10,3488.49,-0.67,-0.86,pause stutter
P10ePOA_181_lpf,cavalier,5,hit,562.90,826.75,533.63,765.88,173.15,13.48,1013.08,1808.24,2.83,8.87,stutter
P10ePOA_182_lpf,pangaea,5,hit,458.88,887.36,496.86,857.19,15.74,10.21,924.16,862.61,3.06,19.69,
P10ePOA_183_lpf,ta-ta,1,miss,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,
P10ePOA_184_lpf,tomfoolery,5,hit,584.88,668.48,565.38,635.46,138.97,19.36,1951.14,3393.94,1.57,0.73,stutter
P10ePOA_185_lpf,pontoon,5,hit,583.52,633.15,515.37,629.41,98.80,12.74,288.32,294.54,12.70,308.64,
P10ePOA_186_lpf,pander,5,hit,543.13,875.75,550.43,828.01,80.49,10.20,265.29,610.82,5.79,51.77,
P10ePOA_187_lpf,cactus,1,miss,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,
P10ePOA_188_lpf,capsule,5,hit,529.18,831.44,540.88,767.64,87.52,12.87,1742.08,1697.93,1.96,6.32,
P10ePOA_189_lpf,tasmanian,5,hit,530.14,846.24,492.48,807.33,145.30,17.27,3046.64,3784.66,0.69,-1.37,pause
P10ePOA_190_lpf,capsize,5,hit,555.88,864.27,552.72,792.09,117.75,14.26,859.62,1569.24,3.80,16.75,
P10ePOA_191_lpf,pandora,5,hit,504.54,878.88,540.61,821.59,43.28,10.32,397.89,394.10,11.19,213.87,
P10ePOA_192_lpf,padlock,5,hit,511.79,848.65,532.64,801.73,76.95,11.64,601.28,762.82,4.84,39.22,
P10ePOA_193_lpf,tantivy,1,miss,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,
P10ePOA_194_lpf,capital,1,miss,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,
P10ePOA_195_lpf,cockade,5,hit,506.49,719.84,419.49,641.05,76.55,10.99,662.88,1351.35,4.57,23.84,pause
P10ePOA_196_lpf,tactician,4,hit,476.28,810.13,516.81,864.42,101.28,11.62,215.93,723.30,11.60,145.38,restart
P10ePOA_197_lpf,tabloid,5,hit,547.82,799.77,529.45,741.84,134.85,10.04,2704.69,3079.34,0.75,-1.02,
P10ePOA_198_lpf,casket,5,hit,511.57,881.98,514.55,808.67,79.19,14.98,1767.20,1577.47,1.89,6.55,stutter
P10ePOA_199_lpf,confound,5,hit,578.15,672.91,574.70,697.20,118.20,18.74,1540.54,1477.89,3.80,16.75,pause
P10ePOA_200_lpf,tactility,5,hit,223.13,820.67,292.36,686.15,80.90,11.47,1914.97,2743.54,1.53,1.28,stutter
P10ePOA_201_lpf,passion,5,hit,554.86,833.30,547.95,814.31,75.13,11.42,383.61,527.18,8.32,108.06,pause
P10ePOA_202_lpf,campaign,5,hit,545.73,953.16,482.18,853.68,43.95,18.48,2281.80,1696.53,1.09,2.85,
P10ePOA_203_lpf,canteen,5,hit,296.40,827.15,396.08,864.32,70.33,13.43,1345.65,1625.92,1.72,4.88,pause stutter
P10ePOA_204_lpf,posterity,5,hit,266.62,648.49,462.53,665.09,60.31,14.11,404.61,647.84,5.26,51.09,
P10ePOA_205_lpf,taxonomy,5,hit,522.63,869.42,481.32,822.59,91.20,17.52,4615.14,3036.38,-0.29,-0.91,prevoiced
P10ePOA_206_lpf,tamper,5,hit,507.00,887.27,524.35,825.34,62.14,14.34,1895.05,3326.57,1.54,0.71,
P10ePOA_207_lpf,pandemic,5,hit,546.96,859.87,554.32,811.93,95.98,3.34,303.31,626.77,8.38,99.62,pause
P10ePOA_208_lpf,tantrum,5,hit,462.07,895.77,531.48,841.18,68.32,11.41,2524.98,2861.65,0.71,-0.91,
P10ePOA_209_lpf,pancake,5,hit,477.70,892.37,528.53,868.43,41.81,8.23,427.59,471.27,7.45,104.79,
P10ePOA_210_lpf,cascading,5,hit,428.00,891.76,444.15,826.96,61.66,15.63,2304.40,1647.25,1.53,4.48,
P10ePOA_211_lpf,captain,5,hit,491.72,908.75,514.09,838.54,46.62,9.35,951.49,1460.04,2.70,9.19,
P10ePOA_212_lpf,kathleen,5,hit,463.65,885.38,511.49,822.60,89.21,13.71,1734.49,1731.61,1.37,3.46,
P10ePOA_213_lpf,canopy,5,hit,490.49,888.24,533.73,834.51,65.37,11.34,1339.71,1877.84,1.85,4.12,pause
P10ePOA_214_lpf,panel,1,miss,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,
P10ePOA_215_lpf,tangential,5,hit,316.45,808.20,543.13,818.96,94.16,13.37,5275.33,3663.64,-0.39,-1.49,pause
P10ePOA_216_lpf,tangent,5,hit,511.55,886.67,521.30,847.90,74.69,9.28,2714.44,2795.00,0.56,-1.08,
P10ePOA_217_lpf,captivity,4,hit,474.43,913.63,475.77,867.63,52.37,13.53,1051.79,1439.13,2.55,9.09,restart
P10ePOA_218_lpf,pontific,5,hit,164.94,585.21,516.89,706.95,113.36,15.51,443.32,428.81,11.13,185.29,pause
P10ePOA_219_lpf,pacify,5,hit,564.28,853.64,545.95,790.93,70.67,15.88,406.31,716.90,8.74,89.55,pause
P10ePOA_220_lpf,tacit,4,hit,528.70,834.15,546.80,820.65,94.78,6.31,655.42,1447.86,4.32,20.74,restart
P10ePOA_221_lpf,passivity,5,hit,542.35,839.46,521.77,792.37,91.29,9.98,379.47,421.60,10.99,192.22,pause
P10ePOA_222_lpf,pastor,1,miss,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,
P10ePOA_223_lpf,patty,5,hit,515.56,863.66,521.84,833.75,72.56,12.31,464.36,571.49,7.64,93.36,
P10ePOA_224_lpf,pompeii,4,hit,588.48,675.43,525.38,619.40,57.23,18.70,405.38,992.48,6.85,54.99,restart
P10ePOA_225_lpf,café,1,miss,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,
P10ePOA_226_lpf,table,1,miss,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,
P10ePOA_227_lpf,captive,5,hit,536.87,833.68,533.40,780.42,98.96,14.98,2306.78,1968.19,1.56,3.78,
P10ePOA_228_lpf,pageant,5,hit,481.47,866.06,498.09,818.45,52.48,6.77,225.37,604.46,10.22,135.40,
P10ePOA_229_lpf,pastel,1,miss,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,
P10ePOA_230_lpf,passable,4,hit,408.02,806.25,528.36,798.64,58.58,8.97,465.54,1007.90,5.36,35.99,restart
P10ePOA_231_lpf,tanker,1,miss,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,
P10ePOA_232_lpf,cosmetic,5,hit,542.24,706.62,431.94,721.50,95.06,17.97,890.35,1952.59,3.34,11.10,pause
P10ePOA_233_lpf,caption,5,hit,364.05,855.97,516.91,825.85,112.25,13.18,1397.20,1803.77,2.28,5.79,
P10ePOA_234_lpf,taffy,5,hit,399.75,871.81,508.01,821.36,45.74,9.86,636.07,1125.09,4.53,24.72,
P10ePOA_235_lpf,pascal,1,miss,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,
P10ePOA_236_lpf,tabernacle,5,hit,529.17,884.24,469.24,704.66,69.60,11.57,1263.43,2002.88,2.58,6.24,
P10ePOA_237_lpf,tattoo,5,hit,280.25,863.04,431.04,815.63,25.08,14.01,780.68,1382.98,3.84,17.32,
P10ePOA_238_lpf,package,5,hit,506.98,884.71,523.66,845.35,49.26,13.58,1035.35,1562.43,3.57,14.29,
P10ePOA_239_lpf,cashier,5,hit,239.47,863.12,479.63,830.22,69.25,16.46,974.71,1454.05,3.83,17.06,
P10ePOA_240_lpf,paddle,5,hit,520.38,857.61,530.58,794.63,39.67,8.22,232.33,722.44,9.34,101.34,
P10ePOA_241_lpf,toxicity,5,hit,497.80,847.05,531.07,738.20,46.87,9.53,462.61,880.82,6.69,55.07,
P10ePOA_242_lpf,paprika,4,hit,468.40,827.77,459.53,707.20,48.95,15.02,434.68,547.75,8.58,99.06,restart
P10ePOA_243_lpf,cabbage,5,hit,429.48,892.93,482.69,815.28,52.39,19.44,1135.40,1480.74,2.13,6.16,
P10ePOA_244_lpf,taxation,5,hit,468.15,863.23,480.86,807.23,47.46,13.75,1044.98,1986.25,3.07,9.39,
P10sPOA_173_lpf,cabo,1,miss,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,
P10sPOA_174_lpf,pantera,5,hit,428.70,683.85,522.51,757.79,4.13,2.86,217.75,329.68,14.38,319.63,
P10sPOA_175_lpf,candela,5,hit,363.80,793.36,495.55,810.62,10.33,14.21,1071.04,2106.49,3.36,10.42,pause
P10sPOA_176_lpf,tapioca,5,hit,388.90,747.90,463.49,768.05,7.41,9.89,1105.31,2128.65,2.63,6.18,
P10sPOA_177_lpf,casco,5,hit,455.12,756.66,498.69,770.86,8.51,13.31,1241.57,999.44,3.94,26.01,
P10sPOA_178_lpf,campo,5,hit,336.45,786.06,500.54,738.55,11.54,18.34,1470.35,1944.64,2.73,7.76,pause
P10sPOA_179_lpf,cabaña,5,hit,386.03,721.28,479.24,728.46,16.91,18.57,1362.41,705.55,6.29,62.88,
P10sPOA_180_lpf,paco,5,hit,433.78,687.05,501.17,725.26,7.07,3.58,362.24,635.10,6.77,68.90,
P10sPOA_181_lpf,tableta,1,miss,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,
P10sPOA_182_lpf,patria,4,hit,401.24,695.85,469.68,752.28,3.97,4.88,308.43,381.36,11.06,221.54,restart
P10sPOA_183_lpf,pantano,1,miss,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,
P10sPOA_184_lpf,caso,5,hit,394.87,794.35,509.44,773.48,16.19,22.22,3669.84,3254.61,0.99,-0.51,pause
P10sPOA_185_lpf,casete,5,hit,342.61,756.59,474.99,779.12,11.34,12.37,1439.34,1456.40,4.08,17.47,
P10sPOA_186_lpf,pago,1,miss,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,
P10sPOA_187_lpf,paño,5,hit,450.07,688.37,540.34,752.34,3.66,3.05,414.54,211.16,11.98,406.35,pause
P10sPOA_188_lpf,taxi,1,miss,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,
P10sPOA_189_lpf,casa,5,hit,354.41,751.79,512.43,770.15,12.28,15.03,1286.00,1752.64,3.76,15.31,
P10sPOA_190_lpf,pasión,5,hit,406.07,704.65,505.43,768.48,5.50,5.67,169.06,285.54,15.67,374.60,
P10sPOA_191_lpf,patente,4,hit,377.38,663.32,541.07,735.51,5.47,7.37,346.84,505.53,9.46,131.68,restart stutter
P10sPOA_192_lpf,cascada,5,hit,330.93,777.48,451.99,766.94,18.03,15.67,1285.38,1199.02,4.11,25.15,pause
P10sPOA_193_lpf,paso,5,hit,406.52,688.74,492.26,756.97,5.89,7.74,388.69,796.52,6.78,58.49,
P10sPOA_194_lpf,tapamos,4,hit,350.29,753.73,511.33,724.10,7.94,8.29,728.09,1031.64,6.17,46.06,restart stutter
P10sPOA_195_lpf,tacaño,4,hit,360.31,763.83,439.93,731.56,5.48,4.41,468.33,1149.37,6.09,41.06,pause stutter
P10sPOA_196_lpf,pavor,5,hit,427.51,669.07,517.97,708.01,9.00,7.50,304.04,585.92,10.40,134.64,
P10sPOA_197_lpf,castaño,4,hit,312.06,784.64,444.70,738.76,17.02,13.58,1244.72,1349.40,4.11,21.02,restart
P10sPOA_198_lpf,tajo,5,hit,373.16,751.52,546.49,752.07,3.95,4.35,532.23,1074.70,6.50,47.05,
P10sPOA_199_lpf,tanque,5,hit,407.58,775.44,488.49,708.53,7.57,4.62,977.86,1687.39,3.69,14.01,
P10sPOA_200_lpf,cabeza,1,miss,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,
P10sPOA_201_lpf,pasado,5,hit,430.13,676.95,532.27,730.48,4.05,5.24,278.39,503.60,10.38,151.25,
P10sPOA_202_lpf,camión,4,hit,336.46,768.14,436.21,760.24,24.27,20.48,1207.18,1875.77,2.98,9.75,restart
P10sPOA_203_lpf,canción,5,hit,347.98,734.94,472.21,768.09,8.78,10.56,1110.72,860.77,2.74,21.49,
P10sPOA_204_lpf,paja,5,hit,422.98,680.97,556.03,726.64,3.44,3.64,274.49,182.29,18.31,792.87,stutter
P10sPOA_205_lpf,tapete,5,hit,409.85,779.91,483.79,756.62,7.08,8.87,1391.20,1811.34,2.82,8.96,
P10sPOA_206_lpf,cana,4,hit,362.42,813.96,505.86,776.26,16.56,15.93,2428.48,2466.60,1.95,2.77,restart
P10sPOA_207_lpf,cambio,5,hit,344.16,723.38,494.05,704.72,14.47,14.99,1277.40,652.41,7.08,78.13,
P10sPOA_208_lpf,pata,5,hit,438.65,661.92,517.71,734.07,4.16,4.37,200.78,188.07,16.53,597.16,
P10sPOA_209_lpf,papa,5,hit,433.70,650.62,515.93,696.70,8.44,9.16,296.25,425.47,15.18,276.44,
P10sPOA_210_lpf,capricho,5,hit,351.66,746.47,471.64,740.80,11.97,15.51,987.95,1298.96,4.31,23.11,
P10sPOA_211_lpf,tabla,1,miss,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,
P10sPOA_212_lpf,pandilla,5,hit,410.04,684.51,495.27,761.34,4.30,5.17,389.78,497.49,8.55,111.99,pause
P10sPOA_213_lpf,cada,1,miss,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,
P10sPOA_214_lpf,tabulamos,1,miss,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,
P10sPOA_215_lpf,pagado,1,miss,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,
P10sPOA_216_lpf,tacada,5,hit,382.73,795.84,489.10,677.27,9.30,8.81,716.94,1615.94,4.06,16.89,pause
P10sPOA_217_lpf,tapa,5,hit,385.60,743.13,525.51,749.46,3.87,5.53,327.99,512.92,12.95,207.11,
P10sPOA_218_lpf,tacha,5,hit,367.85,764.31,476.03,770.90,4.26,4.02,498.37,961.26,6.93,56.25,
P10sPOA_219_lpf,camisa,5,hit,363.47,731.98,458.86,701.51,11.54,12.54,1337.30,972.45,3.95,26.12,
P10sPOA_220_lpf,tacto,5,hit,380.07,778.32,497.08,760.20,4.40,7.41,399.74,745.53,7.35,70.21,pause
P10sPOA_221_lpf,tamaño,4,hit,325.83,792.84,478.81,741.23,7.80,7.00,481.94,835.58,8.41,78.81,restart stutter
P10sPOA_222_lpf,taba,1,miss,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,
P10sPOA_223_lpf,papel,5,hit,348.85,654.11,431.83,700.14,8.31,11.31,88.72,368.56,13.92,249.25,
P10sPOA_224_lpf,cancha,5,hit,365.66,775.07,439.89,786.82,15.80,15.96,1460.21,767.26,5.61,48.22,
P10sPOA_225_lpf,taco,1,miss,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,
P10sPOA_226_lpf,tambo,5,hit,405.72,753.38,569.82,743.14,7.84,8.56,831.32,1275.90,4.28,21.22,
P10sPOA_227_lpf,tabaco,1,miss,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,
P10sPOA_228_lpf,taza,5,hit,387.14,755.68,510.59,757.29,5.74,7.95,1106.08,2088.16,3.16,9.37,
P10sPOA_229_lpf,tampoco,5,hit,395.09,753.69,507.05,748.81,5.13,9.45,576.13,887.40,7.66,68.74,
P10sPOA_230_lpf,padre,1,miss,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,
P10sPOA_231_lpf,pacto,5,hit,431.08,681.77,541.99,730.64,4.96,6.83,298.10,537.14,7.36,87.35,
P10sPOA_232_lpf,panza,5,hit,449.54,641.06,544.32,733.61,4.26,3.65,413.61,473.27,7.83,119.58,
P10sPOA_233_lpf,también,5,hit,373.99,757.35,495.51,769.65,4.87,6.96,656.35,1260.45,5.11,28.04,
P10sPOA_234_lpf,cadena,1,miss,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,
P10sPOA_235_lpf,cabra,1,miss,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,
P10sPOA_236_lpf,casero,5,hit,397.85,725.29,454.07,792.54,8.86,12.90,920.16,924.07,4.50,30.40,
P10sPOA_237_lpf,pablo,1,miss,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,
P10sPOA_238_lpf,capa,5,hit,363.24,761.41,506.39,755.68,7.73,13.49,1336.38,1344.10,4.03,21.00,
P10sPOA_239_lpf,pastoso,5,hit,440.06,664.84,535.21,737.87,3.32,2.83,327.49,241.15,13.78,390.54,pause stutter
P10sPOA_240_lpf,pasillo,5,hit,433.94,710.55,513.32,767.57,4.10,6.05,191.71,296.04,20.15,559.58,
P10sPOA_241_lpf,patriota,5,hit,427.97,671.84,498.25,758.74,2.90,5.57,457.42,714.21,8.52,89.68,
P10sPOA_242_lpf,tanto,5,hit,412.63,756.01,529.69,750.00,7.72,9.60,910.98,1557.21,4.08,18.65,
P10sPOA_243_lpf,taberna,1,miss,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,
P10sPOA_244_lpf,canto,4,hit,317.06,808.11,508.69,761.65,13.29,14.20,944.75,1606.21,3.58,14.82,restart
P12ePOA_173_lpf,taxation,5,hit,554.86,805.91,495.18,829.78,66.80,12.34,1901.66,3002.11,1.65,1.16,pause
P12ePOA_174_lpf,tabloid,5,hit,570.02,861.06,560.20,835.59,73.93,10.47,1337.54,2352.83,2.41,4.63,
