BIL_genesisCubillas_tabu_spanish_1154,458.65,802.02,348.03,783.31,12.37,-7.32,2406.81,2460.10,1.47,1.85,
BIL_genesisCubillas_tabu_spanish_1280,461.10,796.28,789.35,1014.50,18.45,1.57,1733.40,1793.94,2.44,7.15,
BIL_genesisCubillas_tacit_english_1052,521.13,841.44,359.33,861.98,59.01,-4.49,2803.10,2436.28,0.73,0.23,
BIL_genesisCubillas_tacit_english_1144,483.54,843.74,477.33,797.86,49.37,1.37,2175.19,2065.48,1.30,1.72,
BIL_genesisCubillas_tacit_english_1214,533.75,835.12,261.00,813.23,73.40,-2.37,2209.23,2177.51,1.30,1.84,
BIL_genesisCubillas_tackle_english_1024,536.35,789.36,349.60,542.65,72.09,-9.94,5264.14,4154.38,0.12,-1.61,
BIL_genesisCubillas_tackle_english_1034,513.59,803.45,780.70,931.91,62.44,1.54,3153.76,2754.99,1.50,1.16,
BIL_genesisCubillas_tackle_english_1222,536.35,783.64,266.57,794.75,50.68,-4.99,2432.94,2961.45,1.00,-0.41,
BIL_genesisCubillas_taco_spanish_1100,458.30,809.74,510.99,778.74,8.31,-9.81,1687.39,1801.11,2.38,7.13,
BIL_genesisCubillas_taco_spanish_1194,492.96,794.56,674.42,892.30,11.97,-10.22,1015.19,1196.87,3.73,19.42,
BIL_genesisCubillas_taco_spanish_1242,467.40,788.46,431.96,753.30,15.69,-0.06,2738.54,2512.47,1.44,1.54,
BIL_genesisCubillas_tactics_english_1004,533.07,821.11,325.94,814.77,69.90,-4.65,5154.76,3986.97,0.25,-1.54,
BIL_genesisCubillas_tactics_english_1054,521.74,836.68,290.29,801.52,39.97,-9.45,2770.81,1987.86,0.65,1.06,
BIL_genesisCubillas_tactics_english_1180,499.86,818.27,353.26,827.09,31.75,-8.78,2752.57,2133.41,0.91,1.47,
BIL_genesisCubillas_tactil_spanish_1028,441.55,809.92,359.21,863.78,15.29,-5.55,1746.20,2281.33,2.38,6.48,
BIL_genesisCubillas_tactil_spanish_1078,469.87,795.44,343.80,893.58,12.55,-11.54,877.32,1084.65,5.05,35.95,
BIL_genesisCubillas_tactil_spanish_1236,447.14,817.02,388.55,897.47,13.79,-5.03,1738.36,1731.61,2.65,9.71,
BIL_genesisCubillas_tamano_spanish_1074,440.49,796.39,639.27,922.18,26.36,4.36,2419.20,2696.94,2.60,7.19,
BIL_genesisCubillas_tamano_spanish_1152,464.35,783.62,328.10,804.84,32.73,13.79,1437.62,2414.56,4.31,23.98,
BIL_genesisCubillas_tamano_spanish_1274,456.98,793.25,383.22,854.17,19.07,1.98,2437.74,2152.69,1.90,3.85,
BIL_genesisCubillas_tambien_spanish_1080,448.14,801.56,423.50,840.06,19.88,-1.36,1181.62,1450.01,3.65,16.09,
BIL_genesisCubillas_tambien_spanish_1106,488.27,779.85,392.80,882.15,51.18,1.92,1318.35,1548.41,3.00,11.20,
BIL_genesisCubillas_tambien_spanish_1244,431.04,805.80,325.52,830.75,13.13,-3.66,1750.38,1383.24,2.64,12.79,
BIL_genesisCubillas_tambourine_english_1066,448.55,858.58,399.16,869.20,45.97,0.52,2131.35,2228.00,0.82,0.04,
BIL_genesisCubillas_tambourine_english_1102,486.74,849.93,418.39,869.51,68.52,0.63,3581.31,2037.27,-0.07,0.13,
BIL_genesisCubillas_tambourine_english_1264,479.41,866.95,385.19,816.10,69.03,-2.57,2411.18,2197.40,1.27,2.19,
BIL_genesisCubillas_tampoco_spanish_1088,463.72,790.07,350.17,831.39,12.93,-7.79,2106.99,1450.43,2.07,8.42,
BIL_genesisCubillas_tampoco_spanish_1230,470.30,799.94,356.91,845.71,14.25,-6.06,935.88,1175.48,3.77,19.43,
BIL_genesisCubillas_tampoco_spanish_1246,446.89,785.41,402.18,855.09,18.84,-1.07,1925.27,1716.85,2.48,7.96,
BIL_genesisCubillas_tanker_english_1086,397.19,928.75,824.97,1019.69,54.78,-2.74,2398.99,2308.65,0.90,0.18,
BIL_genesisCubillas_tanker_english_1232,401.94,931.43,546.55,923.43,70.17,-0.34,4319.54,3139.87,0.31,-0.72,
BIL_genesisCubillas_tanker_english_1258,381.21,903.56,350.17,815.33,40.35,1.53,4130.52,1783.07,-0.56,1.57,
BIL_genesisCubillas_tanque_spanish_1090,464.98,815.42,320.51,831.67,12.59,-7.45,2735.19,2617.73,1.37,1.09,
BIL_genesisCubillas_tanque_spanish_1178,445.27,823.38,558.81,880.30,9.37,-5.59,2027.33,2622.77,1.91,2.92,
BIL_genesisCubillas_tanque_spanish_1254,470.42,822.28,879.64,998.50,16.01,-6.80,1945.77,2549.43,2.12,3.63,
BIL_genesisCubillas_tanto_spanish_1050,452.26,811.13,391.72,847.80,13.05,-10.75,1139.80,1347.55,3.17,14.34,
BIL_genesisCubillas_tanto_spanish_1114,467.77,808.80,383.23,856.77,8.89,-8.59,2098.88,1947.75,1.64,3.33,
BIL_genesisCubillas_tanto_spanish_1158,465.43,795.86,812.69,1042.69,16.13,-6.77,3586.93,2964.57,0.73,-0.55,
BIL_genesisCubillas_tantrum_english_1010,441.95,888.61,377.77,628.53,58.82,-5.91,4189.70,2571.35,0.12,-0.71,
BIL_genesisCubillas_tantrum_english_1062,439.41,902.29,623.58,875.26,53.28,-4.58,4525.92,1544.73,-1.07,2.65,
BIL_genesisCubillas_tantrum_english_1208,484.58,880.12,805.73,995.76,53.43,-0.34,2711.09,2261.43,0.57,-0.32,
BIL_genesisCubillas_tapioca_english_1092,469.92,824.25,356.20,825.03,44.90,-4.12,2569.36,2207.78,0.43,-0.28,
BIL_genesisCubillas_tapioca_english_1130,467.15,856.58,371.36,847.00,41.60,0.64,2997.64,2445.87,0.39,-0.89,
BIL_genesisCubillas_tapioca_english_1212,487.03,842.47,340.42,839.75,76.22,-4.81,3142.23,2460.56,0.23,-1.07,
BIL_genesisCubillas_tattoo_english_1002,466.50,838.20,291.64,785.28,47.19,0.47,2800.82,2441.73,1.55,3.13,
BIL_genesisCubillas_tattoo_english_1160,470.19,835.97,268.50,788.76,61.98,6.59,818.77,1029.20,4.06,30.58,
BIL_genesisCubillas_tattoo_english_1266,438.19,869.41,754.68,997.09,57.69,0.61,4214.92,3734.28,0.72,-0.75,vowel onset
BIL_genesisCubillas_tattooing_english_1042,484.05,827.04,361.19,836.99,70.12,-1.67,2351.53,2524.57,1.27,0.81,
BIL_genesisCubillas_tattooing_english_1166,476.13,833.57,341.93,809.64,56.12,-0.42,2293.92,2000.60,0.72,0.20,
BIL_genesisCubillas_tattooing_english_1270,507.96,829.33,390.74,827.64,57.96,5.37,1939.96,2334.38,2.16,4.60,
BIL_genesisCubillas_taza_spanish_1020,449.86,791.85,434.23,699.60,12.58,-7.63,1385.98,1493.76,2.98,12.88,
BIL_genesisCubillas_taza_spanish_1070,454.68,800.12,326.91,828.16,13.48,-4.75,1432.76,1819.13,2.33,5.76,
BIL_genesisCubillas_taza_spanish_1084,464.36,785.51,342.98,845.18,14.41,-4.50,1947.32,2188.21,1.90,3.97,
BIL_izamarMurieta_daba_spanish_1090,415.77,756.57,711.25,940.82,-83.93,-2.83,2300.13,2010.10,2.01,5.85,
BIL_izamarMurieta_daba_spanish_1152,404.55,775.29,471.15,729.84,-86.87,-6.04,493.24,747.54,6.92,67.07,
BIL_izamarMurieta_daba_spanish_1160,416.03,776.51,541.71,926.14,-107.79,2.80,2798.21,3844.11,1.84,3.04,
BIL_izamarMurieta_daba_spanish_1232,420.67,781.23,339.55,704.85,-104.87,-1.68,2011.16,1618.80,2.20,9.06,
BIL_izamarMurieta_dado_spanish_1008,399.17,773.27,351.55,602.81,21.49,8.70,759.28,1882.18,4.36,23.62,
BIL_izamarMurieta_dado_spanish_1196,407.12,770.10,765.89,888.13,-91.63,4.81,413.14,1478.23,6.03,38.60,
BIL_izamarMurieta_dado_spanish_1206,410.07,788.96,283.36,772.66,-124.43,-5.33,1426.16,1885.67,2.02,4.16,
BIL_izamarMurieta_daga_spanish_1040,393.98,769.96,466.16,711.49,-83.27,7.96,234.89,710.35,11.24,177.43,
BIL_izamarMurieta_daga_spanish_1154,431.49,758.82,710.59,924.89,-131.83,-0.65,2815.73,2627.95,1.34,2.19,
BIL_izamarMurieta_dagger_english_1042,354.90,805.66,361.48,702.63,29.94,0.84,4648.04,4099.97,0.56,-0.98,
BIL_izamarMurieta_dagger_english_1124,361.09,804.52,817.30,1014.44,-105.85,4.88,3703.82,4299.65,0.74,-0.69,
BIL_izamarMurieta_dakota_english_1046,343.43,774.37,630.88,950.37,-55.24,4.58,5598.64,3813.09,0.36,-0.50,
BIL_izamarMurieta_dakota_english_1072,354.48,760.96,261.83,791.13,26.89,-3.97,7740.81,1444.83,-1.99,10.76,voice
BIL_izamarMurieta_dakota_english_1106,344.52,761.94,149.33,858.87,-65.43,1.75,2408.94,2465.08,2.04,4.13,
BIL_izamarMurieta_daltonian_english_1004,387.97,712.20,358.26,820.12,27.51,3.09,7673.27,3038.54,-0.72,1.24,
BIL_izamarMurieta_daltonian_english_1182,370.88,736.68,316.80,851.32,-49.72,1.14,1375.87,2156.16,2.94,9.07,
BIL_izamarMurieta_daltonian_english_1282,387.29,769.63,305.37,840.47,27.55,4.39,3228.05,3278.61,0.90,-0.70,
BIL_izamarMurieta_daltonico__spanish_1122,409.74,768.19,384.46,846.49,-56.29,0.18,714.24,1854.71,4.33,21.47,
BIL_izamarMurieta_daltonico_spanish_1116,379.75,758.52,371.68,817.51,-21.31,9.51,453.43,1364.28,8.56,84.63,prevoice
BIL_izamarMurieta_daltonico_spanish_1136,376.76,773.62,384.27,840.00,-48.94,5.56,283.99,713.52,12.47,186.33,
BIL_izamarMurieta_dama_english_1144,396.04,776.95,448.75,728.78,-79.48,6.64,441.96,1223.04,4.80,25.86,
BIL_izamarMurieta_dama_spanish_1066,404.95,772.25,308.25,729.20,-126.69,-4.69,455.65,949.08,5.79,40.67,
BIL_izamarMurieta_dama_spanish_1088,415.54,784.02,426.06,698.53,-100.93,-4.14,1943.93,2817.94,2.32,5.83,
BIL_izamarMurieta_damage_english_1020,403.97,810.71,230.09,790.91,30.08,3.99,3078.30,3040.77,1.51,1.32,
BIL_izamarMurieta_damage_english_1048,351.56,799.46,778.61,996.47,-76.04,1.70,2110.92,2989.45,2.35,4.92,
BIL_izamarMurieta_damage_english_1190,382.04,800.42,454.00,915.68,23.88,3.37,2545.22,2359.35,1.62,2.88,
BIL_izamarMurieta_damnation__english_1156,338.63,824.92,408.25,794.16,-60.67,3.16,1675.64,2097.21,2.92,9.39,
BIL_izamarMurieta_damnation__english_1158,357.47,799.90,384.39,824.76,-63.91,4.10,4723.09,3435.79,0.45,-0.79,
BIL_izamarMurieta_damnation_english_1114,346.71,812.29,231.66,789.28,-55.99,4.92,6620.31,3262.38,-0.58,-0.22,
BIL_izamarMurieta_damper_english_1060,377.60,800.02,803.60,1002.50,-78.16,2.81,3161.71,3016.84,1.57,1.92,
BIL_izamarMurieta_damper_english_1084,340.49,815.62,237.07,816.67,-120.91,0.89,6326.37,4708.51,0.59,-0.57,
BIL_izamarMurieta_damper_english_1128,363.50,776.07,840.52,943.53,22.91,4.21,2354.29,2411.08,1.91,4.11,
BIL_izamarMurieta_damper_english_1134,366.59,821.55,855.75,1044.69,-69.72,3.30,2714.34,809.79,1.63,43.67,
BIL_izamarMurieta_damper_english_1212,347.07,813.97,193.36,778.48,29.63,8.32,6917.77,3238.80,-0.32,-0.16,
BIL_izamarMurieta_danar_spanish_1098,413.52,770.41,285.31,789.51,-70.53,3.74,219.26,867.27,16.70,309.13,prevoice
BIL_izamarMurieta_dancette_english_1018,379.27,813.09,321.92,794.84,36.87,-0.51,7528.55,3020.07,-0.14,-0.51,
BIL_izamarMurieta_dancette_english_1100,379.27,813.09,321.92,794.84,36.87,-0.51,7528.55,3020.07,-0.14,-0.51,
BIL_izamarMurieta_dancette_english_1252,358.23,807.48,427.92,819.11,-82.47,0.39,4491.94,4053.67,0.56,-1.10,
BIL_izamarMurieta_dancing__english_1036,348.74,815.46,377.45,798.49,-54.47,5.69,5403.67,4207.30,0.21,-0.66,
BIL_izamarMurieta_dancing_english_1246,332.56,850.09,261.32,794.67,29.65,4.55,5783.96,4886.72,0.44,-0.71,
BIL_izamarMurieta_dancing_english_1268,334.64,830.36,392.35,790.43,-111.95,6.23,7733.46,3096.86,-0.30,1.17,
BIL_izamarMurieta_danes_spanish_1096,386.88,755.90,274.60,804.52,-97.44,-0.52,250.59,621.69,14.37,281.32,
BIL_izamarMurieta_danes_spanish_1102,398.81,800.59,297.41,724.68,-79.26,3.27,321.95,797.14,12.46,212.56,
BIL_izamarMurieta_danesa_spanish_1054,392.97,765.76,365.95,857.90,-80.12,-6.47,664.98,788.45,3.93,25.55,release
BIL_izamarMurieta_danesa_spanish_1214,371.55,807.67,321.57,818.27,-68.25,3.88,182.11,544.83,24.08,707.02,
BIL_izamarMurieta_danesa_spanish_1242,412.16,763.97,778.82,983.43,-58.96,-3.40,688.11,854.99,4.98,43.37,
BIL_izamarMurieta_daniella_english_1016,371.24,808.75,379.34,793.13,31.43,7.10,7211.03,3036.07,-0.54,0.09,
BIL_izamarMurieta_danielle_english_1022,366.64,795.63,218.79,772.47,-64.22,7.28,3477.17,2963.65,1.23,0.89,
BIL_izamarMurieta_danielle_english_1264,351.87,802.67,222.62,857.03,-42.43,4.28,4291.93,4242.37,0.14,-1.69,
BIL_izamarMurieta_danino_spanish_1068,418.71,802.13,233.79,828.39,-94.18,-5.35,563.23,559.40,6.17,70.25,release
BIL_izamarMurieta_danino_spanish_1162,409.49,806.85,333.20,783.56,-75.79,-8.67,583.14,832.27,5.54,42.86,
BIL_izamarMurieta_danino_spanish_1236,419.28,778.34,355.59,792.71,-86.55,-6.96,1295.43,1235.38,2.37,11.15,
BIL_izamarMurieta_dano_spanish_1104,398.00,764.43,441.65,665.90,-72.76,0.46,222.02,397.45,33.41,1346.95,
BIL_izamarMurieta_dano_spanish_1132,397.05,796.10,854.80,967.10,-135.84,-3.89,2272.03,1942.17,1.46,2.95,
BIL_izamarMurieta_danseur_english_1010,373.58,810.77,194.86,784.49,-75.95,2.68,4747.81,4248.62,0.41,-1.13,
BIL_izamarMurieta_danseur_english_1188,366.03,826.85,341.38,860.95,-60.10,1.87,2661.17,2730.19,1.78,2.57,
BIL_izamarMurieta_danseur_english_1250,362.80,814.50,356.43,818.02,32.13,3.07,8267.91,2356.27,-0.70,2.52,
BIL_izamarMurieta_danza_spanish_1012,437.77,774.57,418.70,706.59,-78.23,-7.07,1234.64,1654.02,2.11,5.79,
BIL_izamarMurieta_danza_spanish_1076,422.93,784.56,307.97,693.47,-75.15,-1.35,1869.96,1720.17,1.60,4.59,
BIL_izamarMurieta_danza_spanish_1080,390.86,772.08,823.11,1013.74,-65.94,4.39,246.83,656.55,20.98,505.69,
BIL_izamarMurieta_danza_spanish_1118,417.89,773.24,892.51,982.75,-92.95,-3.00,196.64,450.65,14.16,324.97,
BIL_izamarMurieta_danzar_spanish_1034,424.41,784.64,642.08,832.30,-85.27,-4.55,547.32,1016.48,6.24,59.65,
BIL_izamarMurieta_danzar_spanish_1198,386.32,788.08,723.95,899.33,-73.82,3.86,259.64,693.86,19.76,447.85,
BIL_izamarMurieta_danzar_spanish_1278,400.97,748.06,627.50,904.89,-66.80,2.28,204.58,433.16,30.93,1144.17,
BIL_izamarMurieta_dapper_english_1208,407.17,802.23,194.47,809.98,35.66,4.40,3152.67,2876.39,1.22,1.11,
BIL_izamarMurieta_dazzle_english_1002,375.99,779.16,793.70,980.35,-74.47,-1.45,8196.20,2725.20,-0.15,2.12,
BIL_izamarMurieta_dazzle_english_1026,381.70,802.62,242.81,768.99,-76.46,6.71,7011.41,2847.41,-0.22,0.66,
BIL_izamarMurieta_dazzle_english_1270,349.77,793.79,252.03,773.18,-51.68,9.96,4789.56,3664.03,0.32,-1.22,
BIL_izamarMurieta_tabaco_spanish_1070,429.94,727.55,329.28,696.21,14.88,-0.01,1453.58,1790.56,2.41,8.30,
BIL_izamarMurieta_tabaco_spanish_1112,428.95,744.34,348.77,853.27,29.37,12.46,2142.29,3715.36,1.97,4.42,release
BIL_izamarMurieta_tabaco_spanish_1224,431.04,731.20,794.23,930.80,13.52,-1.91,2329.30,2011.13,1.19,2.25,
BIL_izamarMurieta_tabard__english_1074,473.92,799.07,772.58,995.31,83.48,5.57,5467.12,2505.42,-0.03,-0.05,
BIL_izamarMurieta_tabard_english_1038,552.38,802.92,148.49,815.67,117.90,2.73,6981.55,3137.53,-0.36,-0.29,
BIL_izamarMurieta_tabard_english_1256,530.34,803.15,311.89,808.84,109.64,3.65,7389.60,3111.66,-0.38,0.66,
BIL_izamarMurieta_taberna_spanish_1052,427.65,759.15,433.98,836.28,15.02,-4.79,2088.18,2011.69,1.84,3.76,
BIL_izamarMurieta_taberna_spanish_1120,421.10,739.18,395.95,887.29,21.44,8.00,915.50,2731.73,4.64,23.43,release
BIL_izamarMurieta_taberna_spanish_1142,416.88,756.32,326.87,807.08,12.46,-1.22,2179.33,2939.90,2.80,9.98,
BIL_izamarMurieta_tabla_spanish_1138,425.49,774.76,771.32,1000.54,17.94,2.94,2162.60,3732.59,3.12,10.76,
BIL_izamarMurieta_tabla_spanish_1176,423.73,781.59,831.18,878.23,17.11,-1.89,3137.15,2089.11,1.75,4.68,
BIL_izamarMurieta_tabla_spanish_1260,453.43,769.27,347.28,708.96,10.69,-5.56,1596.10,1703.95,2.41,7.03,
BIL_izamarMurieta_tabloid_english_1186,531.41,811.69,180.20,773.97,94.13,5.23,6612.13,2761.26,0.52,2.26,
BIL_izamarMurieta_tabloid_english_1258,583.64,805.40,758.24,1027.78,106.79,5.55,4503.95,3675.32,0.38,-0.40,
BIL_izamarMurieta_taboo_english_1032,511.94,786.74,216.09,758.48,113.94,-0.48,2445.68,3017.70,1.77,2.59,
BIL_izamarMurieta_taboo_english_1056,473.88,794.64,551.71,903.00,93.75,1.24,7431.77,2097.90,-0.82,3.30,
BIL_izamarMurieta_taboo_english_1130,526.30,808.11,778.44,990.24,107.13,7.54,3699.99,3093.44,0.82,-0.09,
BIL_izamarMurieta_taboo_english_1272,521.14,778.65,770.18,992.43,100.62,10.20,7406.19,2623.92,0.21,0.72,
BIL_izamarMurieta_tabu_spanish_1110,426.51,746.18,457.63,683.61,17.75,4.19,667.88,2707.06,5.23,28.34,
BIL_izamarMurieta_tabu_spanish_1150,431.55,778.49,488.35,876.07,14.76,-1.93,919.83,1126.02,3.92,23.50,
BIL_izamarMurieta_tabu_spanish_1254,438.59,754.46,323.87,710.38,16.85,4.48,2077.88,1901.74,2.26,8.52,
BIL_izamarMurieta_tacit_english_1086,526.75,796.71,363.63,838.31,125.15,1.12,2074.87,2433.81,2.02,3.64,
BIL_izamarMurieta_tacit_english_1276,544.83,671.81,594.02,909.56,127.43,-4.86,7589.01,2866.68,0.45,3.61,
BIL_izamarMurieta_tackle_english_1148,501.34,781.23,676.65,854.81,106.54,4.81,7504.27,2439.23,-0.39,2.59,
BIL_izamarMurieta_tackle_english_1180,538.48,779.37,770.20,1016.13,95.50,4.32,2108.22,3051.05,2.26,5.03,
BIL_izamarMurieta_tackle_english_1240,545.56,792.00,798.77,893.92,102.43,1.09,7777.93,3815.51,-0.80,-0.40,
BIL_izamarMurieta_taco_spanish_1140,416.82,776.49,448.36,757.69,20.37,0.06,1646.99,1597.39,2.77,15.61,
BIL_izamarMurieta_taco_spanish_1216,454.51,766.00,320.29,882.11,11.64,-5.34,2617.35,2988.62,1.60,1.63,
BIL_izamarMurieta_taco_spanish_1244,440.22,762.56,443.47,735.67,16.79,-1.59,1060.55,1574.42,3.61,23.39,
BIL_izamarMurieta_tactics__english_1078,480.05,786.59,301.25,772.68,103.18,1.80,6610.84,3347.70,-0.32,-0.42,
BIL_izamarMurieta_tactics_english_1108,508.88,767.77,241.83,761.89,128.77,2.81,6074.73,5434.76,0.56,-0.86,
BIL_izamarMurieta_tactics_english_1164,522.70,777.61,804.24,909.93,88.51,1.72,7756.17,2424.28,-1.27,2.65,
BIL_izamarMurieta_tactil_spanish_1094,418.23,768.16,867.50,994.96,-72.15,-2.31,1733.71,2501.89,2.74,8.72,
BIL_izamarMurieta_tactil_spanish_1210,435.38,767.10,673.18,938.92,15.15,-7.61,1911.96,1645.72,2.45,8.25,
BIL_izamarMurieta_tamano_spanish_1030,409.35,733.13,172.10,785.24,16.66,-2.46,2243.59,1568.30,1.55,4.95,
BIL_izamarMurieta_tamano_spanish_1044,426.81,743.75,124.99,782.64,13.09,-2.50,1459.33,2035.27,2.88,8.92,
BIL_izamarMurieta_tamano_spanish_1220,428.58,756.30,303.67,805.68,14.92,-2.82,2196.55,2230.89,1.98,4.29,
BIL_izamarMurieta_tambien_spanish_1226,423.10,767.02,833.77,981.63,16.11,2.22,2819.25,2563.96,2.12,6.01,
BIL_izamarMurieta_tambien_spanish_1234,435.63,756.81,796.42,993.02,17.51,1.84,2682.70,2844.75,1.55,1.71,
BIL_izamarMurieta_tambien_spanish_1266,416.50,772.97,325.04,834.09,20.21,8.54,2414.59,2231.60,2.15,5.77,
BIL_izamarMurieta_tambourine__english_1126,517.66,832.73,252.82,756.90,88.51,7.69,3032.17,3268.74,1.57,1.77,
BIL_izamarMurieta_tambourine_english_1184,520.07,816.47,173.14,805.82,108.28,5.69,8075.29,3849.36,0.83,1.69,
BIL_izamarMurieta_tambourine_english_1280,515.94,562.94,313.10,858.82,109.03,5.59,4488.21,3163.13,0.63,0.36,
BIL_izamarMurieta_tampoco_spanish_1192,441.11,756.46,338.93,700.24,16.73,-1.24,1773.68,2137.76,2.94,10.81,
BIL_izamarMurieta_tampoco_spanish_1204,418.31,751.12,352.86,847.09,14.09,-5.83,2105.03,1895.03,1.65,3.20,
BIL_izamarMurieta_tampoco_spanish_1222,437.62,732.97,823.17,1024.39,16.58,-4.08,6704.40,4509.75,0.11,-1.32,
BIL_izamarMurieta_tanker_english_1028,350.00,930.26,772.51,1055.50,105.36,-1.89,9122.66,1540.40,-2.42,10.03,
BIL_izamarMurieta_tanker_english_1170,348.69,917.10,831.34,1044.64,102.44,--undefined--,5705.57,3862.53,-0.22,-0.64,
BIL_izamarMurieta_tanker_english_1194,325.50,916.77,711.94,1001.62,101.21,5.41,5092.46,4458.36,0.16,-1.71,
BIL_izamarMurieta_tanque_spanish_1202,457.33,762.89,367.41,889.95,20.22,-2.58,2362.99,3310.05,1.57,2.11,
BIL_izamarMurieta_tanque_spanish_1218,433.36,756.60,303.68,750.50,15.38,-4.60,2933.26,2723.35,1.57,2.52,
BIL_izamarMurieta_tanque_spanish_1274,439.60,762.10,408.57,722.51,11.54,-8.71,1763.81,1560.41,1.19,2.19,
BIL_izamarMurieta_tanto_spanish_1178,450.62,763.99,256.33,799.81,15.27,-4.32,1612.71,2272.48,2.23,5.07,
BIL_izamarMurieta_tanto_spanish_1230,431.57,765.36,284.22,800.29,14.15,-3.65,2352.31,1612.88,2.15,10.35,
BIL_izamarMurieta_tantrum_english_1024,514.98,805.99,664.66,812.49,111.09,10.08,5456.14,3226.45,0.25,0.48,
BIL_izamarMurieta_tantrum_english_1062,539.12,815.32,717.48,999.07,112.88,2.49,7314.77,3251.83,-0.61,-0.21,
BIL_izamarMurieta_tantrum_english_1064,488.46,754.28,366.50,721.37,87.14,3.77,7473.11,4015.35,-0.88,-0.65,
BIL_izamarMurieta_tapioca_english_1050,470.84,805.38,303.39,758.13,81.80,5.66,5577.02,2971.83,-0.73,0.14,
BIL_izamarMurieta_tapioca_english_1146,480.02,803.00,826.02,1024.81,73.67,-0.43,5928.62,3373.20,-0.32,-0.69,
BIL_izamarMurieta_tapioca_english_1248,496.54,803.06,413.40,831.98,97.95,7.30,7102.40,1990.39,-0.43,3.52,
BIL_izamarMurieta_tattoo_english_1058,498.79,643.31,273.71,783.52,91.48,4.90,7194.96,3032.24,-0.93,0.10,
BIL_izamarMurieta_tattoo_english_1092,468.26,797.55,176.03,792.78,89.69,4.00,2014.30,2628.05,2.47,6.01,
BIL_izamarMurieta_tattoo_english_1200,466.83,762.98,284.25,781.80,93.37,4.03,6554.14,2749.24,-0.73,0.71,
BIL_izamarMurieta_tattooing_english_1014,473.04,799.68,242.59,781.49,96.47,6.32,4596.65,4560.95,0.42,-1.23,
BIL_izamarMurieta_tattooing_english_1228,482.59,787.60,329.54,784.64,96.82,10.61,2483.71,3256.74,3.82,14.41,
BIL_izamarMurieta_tattooing_english_1262,493.97,782.28,372.66,790.61,87.83,5.81,3375.32,3433.21,1.13,0.18,
BIL_izamarMurieta_taza_spanish_1082,416.91,758.71,386.83,872.44,-93.76,-6.53,1912.17,1468.21,2.04,6.16,
BIL_izamarMurieta_taza_spanish_1238,459.49,761.54,868.46,990.18,17.65,2.53,874.41,1992.57,3.28,14.52,
BIL_jeanetteValencia_daba_spanish_1234,405.24,779.81,518.07,969.39,-136.28,-5.60,247.74,450.01,11.08,236.52,prevoice
BIL_jeanetteValencia_dado_spanish_1020,398.22,760.15,320.21,745.25,-56.22,9.52,2421.75,2875.58,1.78,2.79,
BIL_jeanetteValencia_dado_spanish_1232,398.22,760.15,320.21,745.25,-56.22,9.52,2421.75,2875.58,1.78,2.79,app
BIL_jeanetteValencia_dado_spanish_1258,402.94,784.50,845.53,1042.23,-121.39,0.43,1097.17,1480.09,3.12,13.70,prevoice
BIL_jeanetteValencia_daga_spanish_1004,390.03,801.43,334.58,737.47,-86.72,-0.58,1839.75,1338.47,2.31,11.47,
BIL_jeanetteValencia_daga_spanish_1042,395.56,791.92,500.30,751.43,-93.44,-4.34,973.27,1278.77,3.61,19.43,
BIL_jeanetteValencia_daga_spanish_1050,390.29,798.74,204.64,666.94,-97.65,-5.01,912.56,1154.76,5.50,41.01,
BIL_jeanetteValencia_daga_spanish_1094,410.30,793.61,336.21,718.31,-80.00,-4.98,527.45,843.00,6.68,70.43,
BIL_jeanetteValencia_daga_spanish_1218,399.18,782.05,319.80,696.50,-101.78,-4.79,471.99,924.19,5.30,43.70,
BIL_jeanetteValencia_dagger_english_1036,331.40,866.09,801.47,1045.04,21.70,5.94,2898.81,2671.93,1.85,3.65,
BIL_jeanetteValencia_dagger_english_1166,317.32,863.09,334.47,814.83,20.84,4.70,3122.68,2308.83,1.49,2.95,
BIL_jeanetteValencia_dagger_english_1206,337.36,872.83,315.05,781.26,22.29,3.97,2799.55,2500.42,1.75,3.15,
BIL_jeanetteValencia_dakota_english_1084,319.61,857.84,313.04,765.46,12.72,-3.64,3289.40,2050.56,1.07,2.31,
BIL_jeanetteValencia_dakota_english_1116,303.24,834.86,345.50,830.57,17.00,4.74,2564.35,2075.71,1.30,2.23,
BIL_jeanetteValencia_dakota_english_1126,328.17,819.67,343.52,843.21,17.95,0.93,3609.10,1585.19,0.42,3.36,
BIL_jeanetteValencia_daltonian_english_1196,350.09,816.84,397.11,836.99,25.53,8.56,1860.89,2147.18,2.70,8.40,
BIL_jeanetteValencia_daltonian_english_1228,363.51,813.48,340.53,843.71,23.20,8.34,5172.12,3979.63,0.44,-0.94,
BIL_jeanetteValencia_daltonian_english_1272,372.77,820.14,350.79,828.18,24.96,7.76,2284.07,3126.46,1.52,1.04,
BIL_jeanetteValencia_daltonico_spanish_1006,413.73,774.94,618.57,939.80,-64.49,-6.57,848.76,1043.45,5.88,45.36,
BIL_jeanetteValencia_daltonico_spanish_1128,409.71,791.81,439.20,849.04,-80.79,-7.87,1186.27,1383.88,3.44,14.79,
BIL_jeanetteValencia_daltonico_spanish_1134,448.62,777.82,498.17,755.02,18.72,-0.57,1489.79,2009.56,2.45,7.55,
BIL_jeanetteValencia_dama_spanish_1176,365.27,807.91,483.81,735.21,-91.01,-11.00,556.53,489.63,12.22,188.65,release
